Query: to
----------------------------------------
Results (Okapi BM25):
  Document: speech_30.txt, Score: 0.0192
  Document: speech_23.txt, Score: 0.3821
  Document: speech_22.txt, Score: 0.3655
  Document: speech_11.txt, Score: 0.3545
  Document: speech_13.txt, Score: 0.3323
  Document: speech_9.txt, Score: 0.2098
  Document: speech_42.txt, Score: 0.1965
  Document: speech_3.txt, Score: 0.1935
  Document: speech_1.txt, Score: 0.1786
  Document: speech_55.txt, Score: 0.0969
  Document: speech_38.txt, Score: 0.0747
  Document: speech_53.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_31.txt, Score: -16.0106
  Document: speech_26.txt, Score: -16.3920
  Document: speech_14.txt, Score: -16.5533
  Document: speech_25.txt, Score: -16.7972
  Document: speech_29.txt, Score: -16.8161
  Document: speech_27.txt, Score: -17.1051
  Document: speech_39.txt, Score: -17.1321
  Document: speech_43.txt, Score: -17.2094
  Document: speech_47.txt, Score: -17.2874
  Document: speech_40.txt, Score: -17.2894
  Document: speech_36.txt, Score: -17.3553
  Document: speech_41.txt, Score: -17.3614
  Document: speech_6.txt, Score: -17.3732
  Document: speech_10.txt, Score: -17.3943
  Document: speech_21.txt, Score: -17.4122
  Document: speech_12.txt, Score: -17.4679
  Document: speech_15.txt, Score: -17.4801
  Document: speech_37.txt, Score: -17.5043
  Document: speech_49.txt, Score: -17.6729
  Document: speech_24.txt, Score: -17.7015
  Document: speech_18.txt, Score: -17.7138
  Document: speech_52.txt, Score: -17.7919
  Document: speech_34.txt, Score: -17.8106
  Document: speech_19.txt, Score: -17.8634
  Document: speech_4.txt, Score: -17.9516
  Document: speech_32.txt, Score: -18.0163
  Document: speech_30.txt, Score: -18.0474
  Document: speech_7.txt, Score: -18.1308
  Document: speech_48.txt, Score: -18.1606
  Document: speech_20.txt, Score: -18.1893
  Document: speech_44.txt, Score: -18.3228
  Document: speech_35.txt, Score: -18.3269
  Document: speech_50.txt, Score: -18.3290
  Document: speech_2.txt, Score: -18.3513
  Document: speech_33.txt, Score: -18.4751
  Document: speech_5.txt, Score: -18.7544
  Document: speech_45.txt, Score: -18.7655
  Document: speech_0.txt, Score: -18.8030
  Document: speech_17.txt, Score: -18.8692
  Document: speech_46.txt, Score: -18.8795
  Document: speech_51.txt, Score: -18.9452
  Document: speech_42.txt, Score: -18.9517
  Document: speech_23.txt, Score: -18.9658
  Document: speech_28.txt, Score: -19.0190
  Document: speech_16.txt, Score: -19.0314
  Document: speech_54.txt, Score: -19.2407
  Document: speech_13.txt, Score: -19.2864
  Document: speech_8.txt, Score: -19.4384
  Document: speech_11.txt, Score: -19.4597
  Document: speech_3.txt, Score: -19.6771
  Document: speech_9.txt, Score: -19.7778
  Document: speech_22.txt, Score: -19.9837
  Document: speech_1.txt, Score: -20.2994
  Document: speech_38.txt, Score: -20.5463
  Document: speech_55.txt, Score: -21.0125
  Document: speech_53.txt, Score: -21.5898

========================================

Query: thriving
----------------------------------------
Results (Okapi BM25):
  Document: speech_43.txt, Score: 3.2844
  Document: speech_33.txt, Score: 3.0537
  Document: speech_0.txt, Score: 2.6140
  Document: speech_1.txt, Score: 0.0000
  Document: speech_10.txt, Score: 0.0000
  Document: speech_11.txt, Score: 0.0000
  Document: speech_12.txt, Score: 0.0000
  Document: speech_13.txt, Score: 0.0000
  Document: speech_14.txt, Score: 0.0000
  Document: speech_15.txt, Score: 0.0000
  Document: speech_16.txt, Score: 0.0000
  Document: speech_17.txt, Score: 0.0000
  Document: speech_18.txt, Score: 0.0000
  Document: speech_19.txt, Score: 0.0000
  Document: speech_2.txt, Score: 0.0000
  Document: speech_20.txt, Score: 0.0000
  Document: speech_21.txt, Score: 0.0000
  Document: speech_22.txt, Score: 0.0000
  Document: speech_23.txt, Score: 0.0000
  Document: speech_24.txt, Score: 0.0000
  Document: speech_25.txt, Score: 0.0000
  Document: speech_26.txt, Score: 0.0000
  Document: speech_27.txt, Score: 0.0000
  Document: speech_28.txt, Score: 0.0000
  Document: speech_29.txt, Score: 0.0000
  Document: speech_3.txt, Score: 0.0000
  Document: speech_30.txt, Score: 0.0000
  Document: speech_31.txt, Score: 0.0000
  Document: speech_32.txt, Score: 0.0000
  Document: speech_34.txt, Score: 0.0000
  Document: speech_35.txt, Score: 0.0000
  Document: speech_36.txt, Score: 0.0000
  Document: speech_37.txt, Score: 0.0000
  Document: speech_38.txt, Score: 0.0000
  Document: speech_39.txt, Score: 0.0000
  Document: speech_4.txt, Score: 0.0000
  Document: speech_40.txt, Score: 0.0000
  Document: speech_41.txt, Score: 0.0000
  Document: speech_42.txt, Score: 0.0000
  Document: speech_44.txt, Score: 0.0000
  Document: speech_45.txt, Score: 0.0000
  Document: speech_46.txt, Score: 0.0000
  Document: speech_47.txt, Score: 0.0000
  Document: speech_48.txt, Score: 0.0000
  Document: speech_49.txt, Score: 0.0000
  Document: speech_5.txt, Score: 0.0000
  Document: speech_50.txt, Score: 0.0000
  Document: speech_51.txt, Score: 0.0000
  Document: speech_52.txt, Score: 0.0000
  Document: speech_53.txt, Score: 0.0000
  Document: speech_54.txt, Score: 0.0000
  Document: speech_55.txt, Score: 0.0000
  Document: speech_6.txt, Score: 0.0000
  Document: speech_7.txt, Score: 0.0000
  Document: speech_8.txt, Score: 0.0000
  Document: speech_9.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_43.txt, Score: -7.7569
  Document: speech_33.txt, Score: -7.9739
  Document: speech_0.txt, Score: -8.4809
  Document: speech_1.txt, Score: -11.7209
  Document: speech_10.txt, Score: -11.7209
  Document: speech_11.txt, Score: -11.7209
  Document: speech_12.txt, Score: -11.7209
  Document: speech_13.txt, Score: -11.7209
  Document: speech_14.txt, Score: -11.7209
  Document: speech_15.txt, Score: -11.7209
  Document: speech_16.txt, Score: -11.7209
  Document: speech_17.txt, Score: -11.7209
  Document: speech_18.txt, Score: -11.7209
  Document: speech_19.txt, Score: -11.7209
  Document: speech_2.txt, Score: -11.7209
  Document: speech_20.txt, Score: -11.7209
  Document: speech_21.txt, Score: -11.7209
  Document: speech_22.txt, Score: -11.7209
  Document: speech_23.txt, Score: -11.7209
  Document: speech_24.txt, Score: -11.7209
  Document: speech_25.txt, Score: -11.7209
  Document: speech_26.txt, Score: -11.7209
  Document: speech_27.txt, Score: -11.7209
  Document: speech_28.txt, Score: -11.7209
  Document: speech_29.txt, Score: -11.7209
  Document: speech_3.txt, Score: -11.7209
  Document: speech_30.txt, Score: -11.7209
  Document: speech_31.txt, Score: -11.7209
  Document: speech_32.txt, Score: -11.7209
  Document: speech_34.txt, Score: -11.7209
  Document: speech_35.txt, Score: -11.7209
  Document: speech_36.txt, Score: -11.7209
  Document: speech_37.txt, Score: -11.7209
  Document: speech_38.txt, Score: -11.7209
  Document: speech_39.txt, Score: -11.7209
  Document: speech_4.txt, Score: -11.7209
  Document: speech_40.txt, Score: -11.7209
  Document: speech_41.txt, Score: -11.7209
  Document: speech_42.txt, Score: -11.7209
  Document: speech_44.txt, Score: -11.7209
  Document: speech_45.txt, Score: -11.7209
  Document: speech_46.txt, Score: -11.7209
  Document: speech_47.txt, Score: -11.7209
  Document: speech_48.txt, Score: -11.7209
  Document: speech_49.txt, Score: -11.7209
  Document: speech_5.txt, Score: -11.7209
  Document: speech_50.txt, Score: -11.7209
  Document: speech_51.txt, Score: -11.7209
  Document: speech_52.txt, Score: -11.7209
  Document: speech_53.txt, Score: -11.7209
  Document: speech_54.txt, Score: -11.7209
  Document: speech_55.txt, Score: -11.7209
  Document: speech_6.txt, Score: -11.7209
  Document: speech_7.txt, Score: -11.7209
  Document: speech_8.txt, Score: -11.7209
  Document: speech_9.txt, Score: -11.7209

========================================

Query: come true
----------------------------------------
Results (Okapi BM25):
  Document: speech_15.txt, Score: 2.1341
  Document: speech_19.txt, Score: 1.8681
  Document: speech_22.txt, Score: 1.6138
  Document: speech_46.txt, Score: 1.3511
  Document: speech_0.txt, Score: 1.3503
  Document: speech_35.txt, Score: 1.3330
  Document: speech_49.txt, Score: 1.3226
  Document: speech_2.txt, Score: 1.3012
  Document: speech_24.txt, Score: 1.2950
  Document: speech_45.txt, Score: 1.2939
  Document: speech_33.txt, Score: 1.2831
  Document: speech_47.txt, Score: 1.2823
  Document: speech_48.txt, Score: 1.2757
  Document: speech_1.txt, Score: 1.2706
  Document: speech_34.txt, Score: 1.2625
  Document: speech_7.txt, Score: 1.2514
  Document: speech_5.txt, Score: 1.1947
  Document: speech_36.txt, Score: 1.1930
  Document: speech_31.txt, Score: 1.1739
  Document: speech_20.txt, Score: 1.1423
  Document: speech_17.txt, Score: 0.9578
  Document: speech_8.txt, Score: 0.6595
  Document: speech_27.txt, Score: 0.2927
  Document: speech_12.txt, Score: 0.2777
  Document: speech_55.txt, Score: 0.2755
  Document: speech_4.txt, Score: 0.2740
  Document: speech_30.txt, Score: 0.2727
  Document: speech_40.txt, Score: 0.2722
  Document: speech_44.txt, Score: 0.2719
  Document: speech_21.txt, Score: 0.2705
  Document: speech_39.txt, Score: 0.2700
  Document: speech_41.txt, Score: 0.2638
  Document: speech_16.txt, Score: 0.2636
  Document: speech_11.txt, Score: 0.2624
  Document: speech_28.txt, Score: 0.2567
  Document: speech_14.txt, Score: 0.2519
  Document: speech_3.txt, Score: 0.2446
  Document: speech_25.txt, Score: 0.2440
  Document: speech_29.txt, Score: 0.2421
  Document: speech_32.txt, Score: 0.2316
  Document: speech_10.txt, Score: 0.2140
  Document: speech_9.txt, Score: 0.2129
  Document: speech_26.txt, Score: 0.2101
  Document: speech_42.txt, Score: 0.2096
  Document: speech_13.txt, Score: 0.2043
  Document: speech_50.txt, Score: 0.1877
  Document: speech_51.txt, Score: 0.1830
  Document: speech_37.txt, Score: 0.1497
  Document: speech_6.txt, Score: 0.1269
  Document: speech_18.txt, Score: 0.0000
  Document: speech_23.txt, Score: 0.0000
  Document: speech_38.txt, Score: 0.0000
  Document: speech_43.txt, Score: 0.0000
  Document: speech_52.txt, Score: 0.0000
  Document: speech_53.txt, Score: 0.0000
  Document: speech_54.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_15.txt, Score: -11.9246
  Document: speech_1.txt, Score: -13.8387
  Document: speech_19.txt, Score: -14.0039
  Document: speech_35.txt, Score: -14.0410
  Document: speech_46.txt, Score: -14.1276
  Document: speech_45.txt, Score: -14.2014
  Document: speech_22.txt, Score: -14.2286
  Document: speech_33.txt, Score: -14.4020
  Document: speech_47.txt, Score: -14.4050
  Document: speech_48.txt, Score: -14.4302
  Document: speech_49.txt, Score: -14.4389
  Document: speech_34.txt, Score: -14.4799
  Document: speech_24.txt, Score: -14.5461
  Document: speech_0.txt, Score: -14.5834
  Document: speech_5.txt, Score: -14.7230
  Document: speech_36.txt, Score: -14.7288
  Document: speech_7.txt, Score: -14.8805
  Document: speech_20.txt, Score: -15.0684
  Document: speech_31.txt, Score: -15.1865
  Document: speech_2.txt, Score: -15.2569
  Document: speech_27.txt, Score: -15.5285
  Document: speech_55.txt, Score: -15.7862
  Document: speech_8.txt, Score: -15.8026
  Document: speech_12.txt, Score: -15.8472
  Document: speech_21.txt, Score: -15.8824
  Document: speech_30.txt, Score: -15.9325
  Document: speech_40.txt, Score: -15.9409
  Document: speech_44.txt, Score: -15.9455
  Document: speech_28.txt, Score: -15.9540
  Document: speech_4.txt, Score: -15.9629
  Document: speech_39.txt, Score: -15.9759
  Document: speech_41.txt, Score: -15.9954
  Document: speech_16.txt, Score: -15.9972
  Document: speech_17.txt, Score: -16.0046
  Document: speech_14.txt, Score: -16.0358
  Document: speech_11.txt, Score: -16.0873
  Document: speech_25.txt, Score: -16.1545
  Document: speech_29.txt, Score: -16.1820
  Document: speech_3.txt, Score: -16.2554
  Document: speech_32.txt, Score: -16.3140
  Document: speech_42.txt, Score: -16.3328
  Document: speech_13.txt, Score: -16.4018
  Document: speech_10.txt, Score: -16.4970
  Document: speech_26.txt, Score: -16.5323
  Document: speech_9.txt, Score: -16.5618
  Document: speech_50.txt, Score: -16.5860
  Document: speech_51.txt, Score: -16.6300
  Document: speech_37.txt, Score: -16.8828
  Document: speech_6.txt, Score: -17.0120
  Document: speech_18.txt, Score: -17.4398
  Document: speech_23.txt, Score: -17.4398
  Document: speech_38.txt, Score: -17.4398
  Document: speech_43.txt, Score: -17.4398
  Document: speech_52.txt, Score: -17.4398
  Document: speech_53.txt, Score: -17.4398
  Document: speech_54.txt, Score: -17.4398

========================================

Query: a rally at
----------------------------------------
Results (Okapi BM25):
  Document: speech_42.txt, Score: 1.3634
  Document: speech_27.txt, Score: 1.2477
  Document: speech_50.txt, Score: 1.2244
  Document: speech_46.txt, Score: 1.2219
  Document: speech_49.txt, Score: 1.2217
  Document: speech_25.txt, Score: 1.2121
  Document: speech_51.txt, Score: 1.1954
  Document: speech_35.txt, Score: 1.1839
  Document: speech_47.txt, Score: 1.1547
  Document: speech_33.txt, Score: 1.1543
  Document: speech_45.txt, Score: 1.1483
  Document: speech_48.txt, Score: 1.1481
  Document: speech_41.txt, Score: 1.1380
  Document: speech_16.txt, Score: 1.1372
  Document: speech_34.txt, Score: 1.1346
  Document: speech_32.txt, Score: 1.1239
  Document: speech_30.txt, Score: 1.0541
  Document: speech_40.txt, Score: 1.0499
  Document: speech_20.txt, Score: 1.0497
  Document: speech_39.txt, Score: 1.0310
  Document: speech_44.txt, Score: 0.0372
  Document: speech_28.txt, Score: 0.0368
  Document: speech_54.txt, Score: 0.0367
  Document: speech_5.txt, Score: 0.0366
  Document: speech_52.txt, Score: 0.0366
  Document: speech_18.txt, Score: 0.0365
  Document: speech_11.txt, Score: 0.0365
  Document: speech_17.txt, Score: 0.0365
  Document: speech_0.txt, Score: 0.0365
  Document: speech_22.txt, Score: 0.0364
  Document: speech_2.txt, Score: 0.0364
  Document: speech_43.txt, Score: 0.0363
  Document: speech_55.txt, Score: 0.0363
  Document: speech_8.txt, Score: 0.0363
  Document: speech_7.txt, Score: 0.0362
  Document: speech_23.txt, Score: 0.0361
  Document: speech_53.txt, Score: 0.0361
  Document: speech_19.txt, Score: 0.0361
  Document: speech_37.txt, Score: 0.0359
  Document: speech_6.txt, Score: 0.0359
  Document: speech_10.txt, Score: 0.0358
  Document: speech_4.txt, Score: 0.0356
  Document: speech_31.txt, Score: 0.0354
  Document: speech_9.txt, Score: 0.0354
  Document: speech_26.txt, Score: 0.0354
  Document: speech_21.txt, Score: 0.0353
  Document: speech_38.txt, Score: 0.0347
  Document: speech_24.txt, Score: 0.0344
  Document: speech_13.txt, Score: 0.0343
  Document: speech_1.txt, Score: 0.0341
  Document: speech_12.txt, Score: 0.0341
  Document: speech_3.txt, Score: 0.0341
  Document: speech_29.txt, Score: 0.0340
  Document: speech_15.txt, Score: 0.0337
  Document: speech_36.txt, Score: 0.0334
  Document: speech_14.txt, Score: 0.0325

Results (LM with Jelinek-Mercer):
  Document: speech_42.txt, Score: -16.7372
  Document: speech_51.txt, Score: -17.0913
  Document: speech_49.txt, Score: -17.1269
  Document: speech_46.txt, Score: -17.1462
  Document: speech_50.txt, Score: -17.1863
  Document: speech_47.txt, Score: -17.4311
  Document: speech_39.txt, Score: -17.4316
  Document: speech_48.txt, Score: -17.5357
  Document: speech_40.txt, Score: -17.5720
  Document: speech_16.txt, Score: -17.6715
  Document: speech_45.txt, Score: -17.6788
  Document: speech_27.txt, Score: -17.6927
  Document: speech_30.txt, Score: -17.7172
  Document: speech_41.txt, Score: -17.7224
  Document: speech_32.txt, Score: -17.7849
  Document: speech_25.txt, Score: -17.8762
  Document: speech_20.txt, Score: -17.9783
  Document: speech_33.txt, Score: -18.0223
  Document: speech_34.txt, Score: -18.0271
  Document: speech_35.txt, Score: -18.5350
  Document: speech_44.txt, Score: -19.2081
  Document: speech_53.txt, Score: -19.2589
  Document: speech_28.txt, Score: -19.2992
  Document: speech_54.txt, Score: -19.5241
  Document: speech_5.txt, Score: -19.5463
  Document: speech_52.txt, Score: -19.5892
  Document: speech_43.txt, Score: -19.5917
  Document: speech_22.txt, Score: -19.6106
  Document: speech_55.txt, Score: -19.6388
  Document: speech_23.txt, Score: -19.6401
  Document: speech_2.txt, Score: -19.6554
  Document: speech_18.txt, Score: -19.6579
  Document: speech_0.txt, Score: -19.6708
  Document: speech_17.txt, Score: -19.6714
  Document: speech_11.txt, Score: -19.7422
  Document: speech_8.txt, Score: -19.7765
  Document: speech_6.txt, Score: -19.8229
  Document: speech_21.txt, Score: -19.8585
  Document: speech_19.txt, Score: -19.8654
  Document: speech_38.txt, Score: -19.8711
  Document: speech_37.txt, Score: -19.8975
  Document: speech_31.txt, Score: -19.9477
  Document: speech_10.txt, Score: -19.9537
  Document: speech_7.txt, Score: -20.0123
  Document: speech_9.txt, Score: -20.0839
  Document: speech_13.txt, Score: -20.0991
  Document: speech_26.txt, Score: -20.1497
  Document: speech_1.txt, Score: -20.1533
  Document: speech_4.txt, Score: -20.2091
  Document: speech_12.txt, Score: -20.2223
  Document: speech_24.txt, Score: -20.2732
  Document: speech_15.txt, Score: -20.3321
  Document: speech_14.txt, Score: -20.4127
  Document: speech_3.txt, Score: -20.4194
  Document: speech_29.txt, Score: -20.5769
  Document: speech_36.txt, Score: -20.7352

========================================

Query: afghanistan
----------------------------------------
Results (Okapi BM25):
  Document: speech_3.txt, Score: 1.9882
  Document: speech_22.txt, Score: 1.7831
  Document: speech_41.txt, Score: 1.6356
  Document: speech_16.txt, Score: 1.6342
  Document: speech_1.txt, Score: 1.5660
  Document: speech_17.txt, Score: 1.5635
  Document: speech_40.txt, Score: 1.5034
  Document: speech_18.txt, Score: 1.4793
  Document: speech_39.txt, Score: 1.4751
  Document: speech_37.txt, Score: 1.4066
  Document: speech_4.txt, Score: 1.3440
  Document: speech_9.txt, Score: 1.1101
  Document: speech_0.txt, Score: 0.0000
  Document: speech_10.txt, Score: 0.0000
  Document: speech_11.txt, Score: 0.0000
  Document: speech_12.txt, Score: 0.0000
  Document: speech_13.txt, Score: 0.0000
  Document: speech_14.txt, Score: 0.0000
  Document: speech_15.txt, Score: 0.0000
  Document: speech_19.txt, Score: 0.0000
  Document: speech_2.txt, Score: 0.0000
  Document: speech_20.txt, Score: 0.0000
  Document: speech_21.txt, Score: 0.0000
  Document: speech_23.txt, Score: 0.0000
  Document: speech_24.txt, Score: 0.0000
  Document: speech_25.txt, Score: 0.0000
  Document: speech_26.txt, Score: 0.0000
  Document: speech_27.txt, Score: 0.0000
  Document: speech_28.txt, Score: 0.0000
  Document: speech_29.txt, Score: 0.0000
  Document: speech_30.txt, Score: 0.0000
  Document: speech_31.txt, Score: 0.0000
  Document: speech_32.txt, Score: 0.0000
  Document: speech_33.txt, Score: 0.0000
  Document: speech_34.txt, Score: 0.0000
  Document: speech_35.txt, Score: 0.0000
  Document: speech_36.txt, Score: 0.0000
  Document: speech_38.txt, Score: 0.0000
  Document: speech_42.txt, Score: 0.0000
  Document: speech_43.txt, Score: 0.0000
  Document: speech_44.txt, Score: 0.0000
  Document: speech_45.txt, Score: 0.0000
  Document: speech_46.txt, Score: 0.0000
  Document: speech_47.txt, Score: 0.0000
  Document: speech_48.txt, Score: 0.0000
  Document: speech_49.txt, Score: 0.0000
  Document: speech_5.txt, Score: 0.0000
  Document: speech_50.txt, Score: 0.0000
  Document: speech_51.txt, Score: 0.0000
  Document: speech_52.txt, Score: 0.0000
  Document: speech_53.txt, Score: 0.0000
  Document: speech_54.txt, Score: 0.0000
  Document: speech_55.txt, Score: 0.0000
  Document: speech_6.txt, Score: 0.0000
  Document: speech_7.txt, Score: 0.0000
  Document: speech_8.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_3.txt, Score: -7.6462
  Document: speech_22.txt, Score: -7.7201
  Document: speech_41.txt, Score: -7.9614
  Document: speech_16.txt, Score: -7.9635
  Document: speech_1.txt, Score: -8.0677
  Document: speech_17.txt, Score: -8.0714
  Document: speech_40.txt, Score: -8.1600
  Document: speech_18.txt, Score: -8.1950
  Document: speech_39.txt, Score: -8.2011
  Document: speech_37.txt, Score: -8.2985
  Document: speech_4.txt, Score: -8.3856
  Document: speech_9.txt, Score: -8.7018
  Document: speech_0.txt, Score: -10.5423
  Document: speech_10.txt, Score: -10.5423
  Document: speech_11.txt, Score: -10.5423
  Document: speech_12.txt, Score: -10.5423
  Document: speech_13.txt, Score: -10.5423
  Document: speech_14.txt, Score: -10.5423
  Document: speech_15.txt, Score: -10.5423
  Document: speech_19.txt, Score: -10.5423
  Document: speech_2.txt, Score: -10.5423
  Document: speech_20.txt, Score: -10.5423
  Document: speech_21.txt, Score: -10.5423
  Document: speech_23.txt, Score: -10.5423
  Document: speech_24.txt, Score: -10.5423
  Document: speech_25.txt, Score: -10.5423
  Document: speech_26.txt, Score: -10.5423
  Document: speech_27.txt, Score: -10.5423
  Document: speech_28.txt, Score: -10.5423
  Document: speech_29.txt, Score: -10.5423
  Document: speech_30.txt, Score: -10.5423
  Document: speech_31.txt, Score: -10.5423
  Document: speech_32.txt, Score: -10.5423
  Document: speech_33.txt, Score: -10.5423
  Document: speech_34.txt, Score: -10.5423
  Document: speech_35.txt, Score: -10.5423
  Document: speech_36.txt, Score: -10.5423
  Document: speech_38.txt, Score: -10.5423
  Document: speech_42.txt, Score: -10.5423
  Document: speech_43.txt, Score: -10.5423
  Document: speech_44.txt, Score: -10.5423
  Document: speech_45.txt, Score: -10.5423
  Document: speech_46.txt, Score: -10.5423
  Document: speech_47.txt, Score: -10.5423
  Document: speech_48.txt, Score: -10.5423
  Document: speech_49.txt, Score: -10.5423
  Document: speech_5.txt, Score: -10.5423
  Document: speech_50.txt, Score: -10.5423
  Document: speech_51.txt, Score: -10.5423
  Document: speech_52.txt, Score: -10.5423
  Document: speech_53.txt, Score: -10.5423
  Document: speech_54.txt, Score: -10.5423
  Document: speech_55.txt, Score: -10.5423
  Document: speech_6.txt, Score: -10.5423
  Document: speech_7.txt, Score: -10.5423
  Document: speech_8.txt, Score: -10.5423

========================================

Query: of our
----------------------------------------
Results (Okapi BM25):
  Document: speech_7.txt, Score: 0.0381
  Document: speech_2.txt, Score: 0.0380
  Document: speech_26.txt, Score: 0.0380
  Document: speech_17.txt, Score: 0.0380
  Document: speech_39.txt, Score: 0.0380
  Document: speech_3.txt, Score: 0.0380
  Document: speech_20.txt, Score: 0.0380
  Document: speech_44.txt, Score: 0.0380
  Document: speech_40.txt, Score: 0.0379
  Document: speech_31.txt, Score: 0.0379
  Document: speech_22.txt, Score: 0.0379
  Document: speech_30.txt, Score: 0.0379
  Document: speech_9.txt, Score: 0.0379
  Document: speech_4.txt, Score: 0.0379
  Document: speech_41.txt, Score: 0.0379
  Document: speech_29.txt, Score: 0.0379
  Document: speech_24.txt, Score: 0.0379
  Document: speech_13.txt, Score: 0.0378
  Document: speech_11.txt, Score: 0.0378
  Document: speech_52.txt, Score: 0.0378
  Document: speech_10.txt, Score: 0.0378
  Document: speech_5.txt, Score: 0.0378
  Document: speech_54.txt, Score: 0.0378
  Document: speech_21.txt, Score: 0.0378
  Document: speech_14.txt, Score: 0.0378
  Document: speech_38.txt, Score: 0.0378
  Document: speech_45.txt, Score: 0.0378
  Document: speech_48.txt, Score: 0.0378
  Document: speech_25.txt, Score: 0.0378
  Document: speech_49.txt, Score: 0.0377
  Document: speech_16.txt, Score: 0.0377
  Document: speech_23.txt, Score: 0.0377
  Document: speech_32.txt, Score: 0.0377
  Document: speech_46.txt, Score: 0.0377
  Document: speech_27.txt, Score: 0.0376
  Document: speech_50.txt, Score: 0.0376
  Document: speech_37.txt, Score: 0.0376
  Document: speech_18.txt, Score: 0.0376
  Document: speech_51.txt, Score: 0.0375
  Document: speech_35.txt, Score: 0.0375
  Document: speech_55.txt, Score: 0.0375
  Document: speech_12.txt, Score: 0.0375
  Document: speech_19.txt, Score: 0.0374
  Document: speech_47.txt, Score: 0.0374
  Document: speech_0.txt, Score: 0.0374
  Document: speech_15.txt, Score: 0.0373
  Document: speech_34.txt, Score: 0.0373
  Document: speech_53.txt, Score: 0.0372
  Document: speech_43.txt, Score: 0.0372
  Document: speech_42.txt, Score: 0.0372
  Document: speech_33.txt, Score: 0.0372
  Document: speech_36.txt, Score: 0.0371
  Document: speech_28.txt, Score: 0.0368
  Document: speech_8.txt, Score: 0.0367
  Document: speech_6.txt, Score: 0.0367
  Document: speech_1.txt, Score: 0.0356

Results (LM with Jelinek-Mercer):
  Document: speech_38.txt, Score: -7.4679
  Document: speech_13.txt, Score: -7.6514
  Document: speech_22.txt, Score: -7.6609
  Document: speech_7.txt, Score: -7.6892
  Document: speech_2.txt, Score: -7.6913
  Document: speech_17.txt, Score: -7.6922
  Document: speech_26.txt, Score: -7.7368
  Document: speech_20.txt, Score: -7.7479
  Document: speech_14.txt, Score: -7.7667
  Document: speech_39.txt, Score: -7.7774
  Document: speech_29.txt, Score: -7.8015
  Document: speech_3.txt, Score: -7.8025
  Document: speech_44.txt, Score: -7.8041
  Document: speech_24.txt, Score: -7.8111
  Document: speech_31.txt, Score: -7.8259
  Document: speech_40.txt, Score: -7.8430
  Document: speech_41.txt, Score: -7.8458
  Document: speech_54.txt, Score: -7.8718
  Document: speech_21.txt, Score: -7.8877
  Document: speech_30.txt, Score: -7.9317
  Document: speech_52.txt, Score: -7.9354
  Document: speech_23.txt, Score: -7.9362
  Document: speech_45.txt, Score: -7.9420
  Document: speech_48.txt, Score: -7.9427
  Document: speech_49.txt, Score: -7.9488
  Document: speech_25.txt, Score: -7.9548
  Document: speech_27.txt, Score: -8.0056
  Document: speech_53.txt, Score: -8.0078
  Document: speech_4.txt, Score: -8.0128
  Document: speech_46.txt, Score: -8.0166
  Document: speech_5.txt, Score: -8.0255
  Document: speech_16.txt, Score: -8.0453
  Document: speech_9.txt, Score: -8.0516
  Document: speech_11.txt, Score: -8.0607
  Document: speech_10.txt, Score: -8.0682
  Document: speech_32.txt, Score: -8.1096
  Document: speech_50.txt, Score: -8.1194
  Document: speech_18.txt, Score: -8.1885
  Document: speech_42.txt, Score: -8.2397
  Document: speech_47.txt, Score: -8.2400
  Document: speech_37.txt, Score: -8.2417
  Document: speech_12.txt, Score: -8.2441
  Document: speech_55.txt, Score: -8.2744
  Document: speech_51.txt, Score: -8.2910
  Document: speech_35.txt, Score: -8.2997
  Document: speech_43.txt, Score: -8.3139
  Document: speech_15.txt, Score: -8.4144
  Document: speech_34.txt, Score: -8.4607
  Document: speech_33.txt, Score: -8.5269
  Document: speech_36.txt, Score: -8.5669
  Document: speech_19.txt, Score: -8.5856
  Document: speech_28.txt, Score: -8.6405
  Document: speech_0.txt, Score: -8.7217
  Document: speech_6.txt, Score: -8.8704
  Document: speech_1.txt, Score: -8.9821
  Document: speech_8.txt, Score: -9.0845

========================================

Query: companies won t
----------------------------------------
Results (Okapi BM25):
  Document: speech_48.txt, Score: 2.3982
  Document: speech_49.txt, Score: 2.2861
  Document: speech_2.txt, Score: 2.1621
  Document: speech_6.txt, Score: 2.0398
  Document: speech_45.txt, Score: 2.0248
  Document: speech_47.txt, Score: 1.9905
  Document: speech_43.txt, Score: 1.9505
  Document: speech_50.txt, Score: 1.8180
  Document: speech_52.txt, Score: 1.7985
  Document: speech_19.txt, Score: 1.7400
  Document: speech_23.txt, Score: 1.7226
  Document: speech_8.txt, Score: 1.7204
  Document: speech_14.txt, Score: 1.7136
  Document: speech_0.txt, Score: 1.6862
  Document: speech_25.txt, Score: 1.6546
  Document: speech_46.txt, Score: 1.6531
  Document: speech_7.txt, Score: 1.5466
  Document: speech_20.txt, Score: 1.4373
  Document: speech_54.txt, Score: 1.2316
  Document: speech_44.txt, Score: 1.1514
  Document: speech_9.txt, Score: 1.1343
  Document: speech_3.txt, Score: 1.1337
